id,address,city,floor,price,rooms,sq,year,latitude,longitude
283,Parkowa,DąbrowaGórnicza,1,549000.0,3,72.38,2022.0,53.1492765,23.1222919
284,Parkowa,DąbrowaGórnicza,1,549000.0,3,72.38,2022.0,53.1096161,23.1308661
285,Królowej Jadwigi,DąbrowaGórnicza,7,189000.0,2,35.0,2000.0,53.142199,23.1773615
286,Chemiczna,DąbrowaGórnicza,1,226681.0,2,33.36,2023.0,53.1301781,23.1543284
287,Parkowa,DąbrowaGórnicza,0,509000.0,3,67.7,2022.0,53.1400485,23.1659813
288,Adama Mickiewicza,DąbrowaGórnicza,4,299000.0,2,48.8,2000.0,53.1327673,23.1512825
289,Parkowa,DąbrowaGórnicza,0,509000.0,3,67.7,2022.0,53.1337904,23.1660347
290,Graniczna,DąbrowaGórnicza,5,544908.0,2,64.87,2000.0,53.1393574,23.1393043
291,Parkowa,DąbrowaGórnicza,1,549000.0,3,72.38,2022.0,53.1241054,23.0871788
292,Graniczna,DąbrowaGórnicza,4,508880.0,3,63.61,2000.0,53.1424455,23.1100111
293,Dzieci Wrześni,DąbrowaGórnicza,1,228000.0,2,46.0,2000.0,53.110016,23.1262779
294,Graniczna,DąbrowaGórnicza,4,492820.0,3,60.1,2000.0,53.1419263,23.1778405
295,Gustawa Morcinka,DąbrowaGórnicza,0,329900.0,2,50.7,2000.0,53.1277934,23.1780023
296,Parkowa,DąbrowaGórnicza,0,509000.0,3,67.7,2022.0,53.1308481,23.1471722
297,Graniczna,DąbrowaGórnicza,4,469638.0,3,57.98,2000.0,53.1301819,23.0907497
298,Adama Mickiewicza,DąbrowaGórnicza,2,209000.0,2,47.0,2000.0,53.1502527,23.1252156
299,Graniczna,DąbrowaGórnicza,3,496158.0,4,63.61,2000.0,53.1410235,23.1372475
300,Graniczna,DąbrowaGórnicza,3,564165.0,3,69.65,2000.0,53.1590204,23.123521
301,Graniczna,DąbrowaGórnicza,3,468630.0,2,57.15,2000.0,53.1310819,23.1820267
302,Ludowa,DąbrowaGórnicza,4,332800.0,3,62.8,1978.0,53.1394019,23.1642758
303,Graniczna,DąbrowaGórnicza,1,402792.0,2,51.64,2000.0,53.120333,23.1375098
304,Jasna,DąbrowaGórnicza,1,229900.0,2,50.0,2000.0,53.1277934,23.1780023
305,Marcina Kasprzaka,DąbrowaGórnicza,4,169900.0,1,37.5,2000.0,53.1590204,23.123521
306,Królowej Jadwigi,DąbrowaGórnicza,2,192000.0,1,32.0,2000.0,53.1387016,23.1213532
307,Janusza Korczaka,DąbrowaGórnicza,3,175000.0,1,30.3,1970.0,53.1590204,23.123521
308,Siemońska,DąbrowaGórnicza,4,349000.0,4,74.0,2000.0,53.1394019,23.1642758
309,Legionów Polskich,DąbrowaGórnicza,7,395000.0,3,70.0,2000.0,53.1353725,23.1829394
310,Topolowa,DąbrowaGórnicza,5,329000.0,2,48.5,1986.0,53.1394019,23.1642758
311,Legionów Polskich,DąbrowaGórnicza,7,390000.0,3,70.0,2000.0,53.1394019,23.1642758
312,Chopina 16,DąbrowaGórnicza,2,335000.0,3,51.0,2022.0,53.1394019,23.1642758
313,Chopina 16,DąbrowaGórnicza,2,319000.0,2,49.0,2022.0,53.1394019,23.1642758
314,Chopina 16,DąbrowaGórnicza,1,329000.0,3,50.0,2022.0,53.1304949,23.1132328
315,Chopina 16,DąbrowaGórnicza,0,279000.0,2,46.0,2022.0,53.1394019,23.1642758
316,Henryka Sienkiewicza,DąbrowaGórnicza,3,279000.0,3,56.27,1970.0,53.1304949,23.1132328
317,Janka Krasickiego,DąbrowaGórnicza,0,259000.0,2,39.9,1960.0,53.1394019,23.1642758
318,Parkowa,DąbrowaGórnicza,0,299000.0,2,40.0,2024.0,53.1304949,23.1132328
319,Graniczna,DąbrowaGórnicza,7,538338.0,3,64.86,2000.0,53.0848483,23.2070269
320,Kościelna,DąbrowaGórnicza,2,350000.0,3,54.0,2022.0,53.1394019,23.1642758
321,Kościelna,DąbrowaGórnicza,2,305000.0,2,46.0,2022.0,53.1304949,23.1132328
322,Parkowa,DąbrowaGórnicza,0,509000.0,3,67.7,2022.0,53.1379888,23.1611401
323,Parkowa,DąbrowaGórnicza,1,549000.0,3,72.38,2022.0,53.1427001,23.212182
324,Parkowa,DąbrowaGórnicza,1,549000.0,3,72.38,2022.0,53.1304949,23.1132328
325,ks. Augustynika,DąbrowaGórnicza,4,188000.0,2,48.0,1960.0,53.1319521,23.1367246
326,Parkowa,DąbrowaGórnicza,0,509000.0,3,67.7,2022.0,53.1145784,23.1423403
327,Parkowa,DąbrowaGórnicza,1,549000.0,3,72.38,2022.0,53.1141754,23.1316801
328,Chemiczna,DąbrowaGórnicza,2,367879.0,2,58.45,2023.0,53.1410235,23.1372475
329,Topolowa,DąbrowaGórnicza,3,295000.0,2,49.7,2000.0,53.1492765,23.1222919
330,Chemiczna,DąbrowaGórnicza,2,203057.0,1,29.45,2023.0,53.1363983,23.1640488
331,Parkowa,DąbrowaGórnicza,0,509000.0,3,67.7,2022.0,53.1141754,23.1316801
332,Graniczna,DąbrowaGórnicza,3,486810.0,3,60.1,2000.0,53.1394019,23.1642758
333,Michała Spisaka,DąbrowaGórnicza,0,412000.0,3,60.6,2023.0,53.1277934,23.1780023
334,Chemiczna,DąbrowaGórnicza,2,367942.0,2,58.45,2023.0,53.1572719,23.1404477
335,Graniczna,DąbrowaGórnicza,3,469638.0,3,57.98,2000.0,53.1427001,23.212182
336,Chemiczna,DąbrowaGórnicza,2,303567.0,2,46.03,2023.0,53.1336381,23.1353831
337,Parkowa,DąbrowaGórnicza,1,549000.0,3,72.38,2022.0,53.110016,23.1262779
338,Graniczna,DąbrowaGórnicza,2,540150.0,3,69.25,2000.0,53.1231257,23.2179081
339,Parkowa,DąbrowaGórnicza,0,509000.0,3,67.7,2022.0,53.1393574,23.1393043
340,Graniczna,DąbrowaGórnicza,2,564489.0,2,69.69,2000.0,53.1141754,23.1316801
341,Graniczna,DąbrowaGórnicza,3,699500.0,4,71.5,2000.0,53.1336381,23.1353831
342,Graniczna,DąbrowaGórnicza,2,458121.0,2,57.99,2000.0,53.1424455,23.1100111
343,Graniczna,DąbrowaGórnicza,1,491799.0,3,63.87,2000.0,53.1424455,23.1100111
344,Włodzimierza Majakowskiego,DąbrowaGórnicza,3,185000.0,1,37.49,2000.0,53.1337904,23.1660347
345,Majewskiego,DąbrowaGórnicza,1,370000.0,3,57.65,1970.0,53.1324914,23.1000014
346,Graniczna,DąbrowaGórnicza,1,466080.0,2,58.26,2000.0,53.1484271,23.2268223
347,Bolesława Limanowskiego,DąbrowaGórnicza,1,619000.0,4,82.0,2021.0,53.1433333,23.1091667
348,Chemiczna,DąbrowaGórnicza,1,226681.0,2,33.36,2023.0,53.1590204,23.123521
349,Graniczna,DąbrowaGórnicza,0,799000.0,4,92.5,2000.0,53.1590204,23.123521
350,Parkowa,DąbrowaGórnicza,0,509000.0,3,67.7,2022.0,53.1427001,23.212182
351,Parkowa,DąbrowaGórnicza,1,549000.0,3,72.38,2022.0,53.1372164,23.1525923
352,Walentyny Tierieszkowej,DąbrowaGórnicza,3,275000.0,3,54.0,2000.0,53.1363983,23.1640488
353,Parkowa,DąbrowaGórnicza,1,549000.0,3,72.38,2022.0,53.1324914,23.1000014
354,Parkowa,DąbrowaGórnicza,0,509000.0,3,67.7,2022.0,53.1327359,23.1930323
355,Chemiczna,DąbrowaGórnicza,2,234085.0,1,33.95,2023.0,53.1410235,23.1372475
356,Graniczna,DąbrowaGórnicza,1,385280.0,2,48.16,2000.0,53.1406402,23.1338696
357,Chemiczna,DąbrowaGórnicza,2,267942.0,1,40.82,2023.0,53.1590204,23.123521
358,Graniczna,DąbrowaGórnicza,1,499499.0,3,64.87,2000.0,53.1352399,23.1247145
359,Chemiczna,DąbrowaGórnicza,2,269207.0,1,40.82,2023.0,53.1590204,23.123521
360,Chemiczna,DąbrowaGórnicza,2,203057.0,1,29.45,2023.0,53.1424455,23.1100111
361,Chemiczna,DąbrowaGórnicza,2,203057.0,1,29.45,2023.0,53.1318083,23.1420024
362,Graniczna,DąbrowaGórnicza,1,511209.0,3,64.71,2000.0,53.1048818,23.1248059
363,Graniczna,DąbrowaGórnicza,1,404480.0,2,51.2,2000.0,53.1424455,23.1100111
364,Graniczna,DąbrowaGórnicza,0,391248.0,2,51.48,2000.0,53.1229636,23.0940327
365,Henryka Sienkiewicza,DąbrowaGórnicza,8,348000.0,3,75.0,2000.0,53.1304949,23.1132328
366,Graniczna,DąbrowaGórnicza,0,491337.0,3,63.81,2000.0,53.1360545,23.1521042
367,Karola Adamieckiego,DąbrowaGórnicza,2,299000.0,3,50.5,2000.0,53.1337904,23.1660347
368,Graniczna,DąbrowaGórnicza,0,421623.0,2,53.37,2000.0,53.1394019,23.1642758
369,Graniczna,DąbrowaGórnicza,8,1379526.0,4,106.94,2000.0,53.1304949,23.1132328
370,Legionów Polskich,DąbrowaGórnicza,0,250000.0,1,35.1,1984.0,53.1486614,23.0909447
371,Chemiczna,DąbrowaGórnicza,2,197955.0,1,28.71,2023.0,53.1486614,23.0909447
372,Graniczna,DąbrowaGórnicza,0,499422.0,3,64.86,2000.0,53.1145254,23.1257169
373,Graniczna,DąbrowaGórnicza,0,498267.0,3,64.71,2000.0,53.1308481,23.1471722
374,Graniczna,DąbrowaGórnicza,0,389120.0,2,51.2,2000.0,53.1308481,23.1471722
375,Graniczna,DąbrowaGórnicza,8,1311876.0,4,121.47,2000.0,53.1394019,23.1642758
376,Graniczna,DąbrowaGórnicza,8,1272467.0,4,106.93,2000.0,53.1304949,23.1132328
377,Graniczna,DąbrowaGórnicza,5,452166.0,3,57.97,2000.0,53.1590204,23.123521
378,Graniczna,DąbrowaGórnicza,3,419804.0,2,54.52,2000.0,53.1304949,23.1132328
379,Jasna,DąbrowaGórnicza,0,200000.0,2,49.51,2000.0,53.1165921,23.1445376
380,Graniczna,DąbrowaGórnicza,8,1539409.0,4,143.87,2000.0,53.1394019,23.1642758
381,Graniczna,DąbrowaGórnicza,0,484950.0,3,64.66,2000.0,53.1229636,23.0940327
382,Topolowa,DąbrowaGórnicza,3,375000.0,3,61.4,1990.0,53.1394019,23.1642758
383,Graniczna,DąbrowaGórnicza,2,492936.0,3,64.86,2000.0,53.1484271,23.2268223
384,Graniczna,DąbrowaGórnicza,0,465959.0,3,63.83,2000.0,53.1157719,23.1937128
385,Graniczna,DąbrowaGórnicza,4,440572.0,3,57.97,2000.0,53.1427001,23.212182
386,Graniczna,DąbrowaGórnicza,7,419676.0,2,51.18,2000.0,53.1301819,23.0907497
387,Graniczna,DąbrowaGórnicza,8,1712291.0,4,143.89,2000.0,53.1363983,23.1640488
388,Graniczna,DąbrowaGórnicza,7,433776.0,2,51.64,2000.0,53.1395706,23.1567096
389,Graniczna,DąbrowaGórnicza,7,501036.0,2,58.26,2000.0,53.1372164,23.1525923
390,Graniczna,DąbrowaGórnicza,7,414176.0,2,48.16,2000.0,53.2585018,23.1699296
391,Graniczna,DąbrowaGórnicza,7,538421.0,3,64.87,2000.0,53.1427001,23.212182
392,Graniczna,DąbrowaGórnicza,7,550035.0,3,64.71,2000.0,53.1208173,23.1573391
393,Graniczna,DąbrowaGórnicza,7,430080.0,2,51.2,2000.0,53.1590204,23.123521
394,Graniczna,DąbrowaGórnicza,6,438005.0,2,51.53,2000.0,53.1590204,23.123521
395,Graniczna,DąbrowaGórnicza,6,536508.0,3,63.87,2000.0,53.1406402,23.1338696
396,Graniczna,DąbrowaGórnicza,6,489384.0,3,58.26,2000.0,53.1327769,23.19793
397,Graniczna,DąbrowaGórnicza,6,409360.0,2,48.16,2000.0,53.1337843,23.146178
398,Graniczna,DąbrowaGórnicza,6,531934.0,3,64.87,2000.0,53.1241054,23.0871788
399,Graniczna,DąbrowaGórnicza,6,517680.0,3,64.71,2000.0,53.1248213,23.1718515
400,Graniczna,DąbrowaGórnicza,6,435200.0,2,51.2,2000.0,53.142199,23.1773615
401,Graniczna,DąbrowaGórnicza,5,432768.0,2,51.52,2000.0,53.1198755,23.0993361
402,Graniczna,DąbrowaGórnicza,5,565785.0,3,69.85,2000.0,53.1304949,23.1132328
403,Graniczna,DąbrowaGórnicza,5,404544.0,2,48.16,2000.0,53.1406402,23.1338696
404,Rzeczna,DąbrowaGórnicza,1,795000.0,4,155.47,2021.0,53.1310819,23.1820267
405,Rzeczna,DąbrowaGórnicza,1,795000.0,4,155.47,2021.0,53.1394019,23.1642758
406,Gustawa Morcinka,DąbrowaGórnicza,4,305000.0,3,65.8,2000.0,53.1394019,23.1642758
407,Lecha,Kielce,2,340000.0,3,48.0,1967.0,53.1304949,23.1132328
408,Mieczysława Karłowicza,Kielce,3,310000.0,3,49.6,1966.0,53.1408903,23.1623904
409,Świętojańska,Kielce,2,540000.0,2,48.0,2020.0,53.1304949,23.1132328
410,Jana Nowaka-Jeziorańskiego 135a,Kielce,1,439000.0,3,58.12,2000.0,53.120333,23.1375098
411,Warszawska,Kielce,5,490490.0,2,53.9,2000.0,53.1394019,23.1642758
412,Lisowczyków,Kielce,0,787400.0,4,94.85,2022.0,53.1486614,23.0909447
413,Górna,Kielce,0,613000.0,3,47.18,2023.0,53.134783,23.1953412
414,Szkolna,Kielce,3,369000.0,3,58.82,2000.0,53.1486614,23.0909447
415,Grunwaldzka,Kielce,2,329000.0,2,30.5,1975.0,53.1363983,23.1640488
416,Prochownia,Kielce,1,650000.0,5,140.0,2021.0,53.1394019,23.1642758
417,Krakowska,Kielce,0,409000.0,3,50.0,2000.0,53.1304949,23.1132328
418,Źródłowa,Kielce,3,279000.0,2,49.3,1969.0,53.1590204,23.123521
419,Stefana Okrzei,Kielce,3,380000.0,2,45.0,2000.0,53.1363983,23.1640488
420,Króla Kazimierza Wielkiego,Kielce,1,320000.0,1,30.2,2016.0,53.1352399,23.1247145
421,Złota,Kielce,3,320000.0,2,44.8,1954.0,53.1481038,23.1478278
422,Wojska Polskiego,Kielce,3,737000.0,6,125.0,2000.0,53.1304949,23.1132328
423,Turystyczna,Kielce,3,719000.0,3,58.0,2023.0,53.1324914,23.1000014
424,Dolomitowa,Kielce,2,409000.0,3,53.5,1980.0,53.1304949,23.1132328
425,Lisowczyków,Kielce,0,861000.0,5,104.7,2022.0,53.120333,23.1375098
426,Chęcińska,Kielce,9,345000.0,2,46.0,1980.0,53.1406402,23.1338696
427,Klonowa,Kielce,3,539000.0,2,43.0,2023.0,53.1562455,23.1216826
428,Ignacego Paderewskiego,Kielce,3,298000.0,2,33.77,2000.0,53.1427001,23.212182
429,Barwinek,Kielce,4,330000.0,2,49.0,1982.0,53.1590204,23.123521
430,Oskara Kolberga,Kielce,3,296900.0,2,31.54,2023.0,53.1394019,23.1642758
431,Króla Bolesława Chrobrego,Kielce,10,319000.0,2,48.1,2000.0,53.1310819,23.1820267
432,Stara,Kielce,1,250000.0,1,25.5,1975.0,53.1469257,23.175582
433,Kryształowa,Kielce,1,779000.0,5,117.0,2022.0,53.1096161,23.1308661
434,Warszawska,Kielce,3,511808.0,3,58.16,2000.0,53.1394019,23.1642758
435,Lisowczyków,Kielce,0,789750.0,4,97.5,2022.0,53.1394019,23.1642758
436,Biskupa Adama Naruszewicza,Kielce,1,785000.0,4,105.0,2022.0,53.1394019,23.1642758
437,Wrzosowa,Kielce,0,800000.0,3,64.0,2020.0,53.1394019,23.1642758
438,Podklasztorna,Kielce,0,855000.0,3,68.0,2022.0,53.1394019,23.1642758
439,Mieczysławy Ćwiklińskiej,Kielce,5,424123.0,3,64.9,2000.0,53.1394019,23.1642758
440,Klonowa 7,Kielce,1,1650000.0,6,196.6,1999.0,53.1469257,23.175582
441,Lisowczyków,Kielce,0,568100.0,3,59.8,2023.0,53.1394019,23.1642758
442,Wojciecha Szczepaniaka,Kielce,1,509200.0,3,53.6,2023.0,53.1394019,23.1642758
443,Władysława Orkana,Kielce,4,379000.0,3,59.6,1980.0,53.1394019,23.1642758
444,Artylerzystów,Kielce,2,999000.0,4,79.32,2023.0,53.1394019,23.1642758
445,Podklasztorna,Kielce,0,855000.0,3,68.0,2022.0,53.1394019,23.1642758
446,Jana Nowaka-Jeziorańskiego,Kielce,0,475000.0,2,48.08,1981.0,53.1394019,23.1642758
447,Generała Józefa Bema,Kielce,3,429000.0,3,72.3,1965.0,53.1394019,23.1642758
448,Jana Nowaka-Jeziorańskiego,Kielce,2,425000.0,3,59.5,1981.0,53.1394019,23.1642758
449,Bohaterów Warszawy,Kielce,4,279000.0,2,43.0,1970.0,53.1394019,23.1642758
450,Lisowczyków,Kielce,1,728500.0,4,77.5,2023.0,53.1303716,23.1057026
451,Zagórska,Kielce,2,359000.0,2,45.57,1955.0,53.110016,23.1262779
452,Mazurska,Kielce,9,315000.0,2,43.44,2000.0,53.1375699,23.122284
453,Solna,Kielce,3,1320000.0,4,97.46,2013.0,53.1492765,23.1222919
454,Równa,Kielce,2,310000.0,2,45.86,1965.0,53.1436893,23.1400042
455,Artylerzystów,Kielce,0,1048900.0,4,89.61,2022.0,53.1096161,23.1308661
456,Obrońców Westerplatte,Kielce,1,373000.0,2,41.5,2006.0,53.1410235,23.1372475
457,Solna,Kielce,3,1320000.0,4,97.46,2012.0,53.1324803,23.1374984
458,Bernardyńska,Kielce,0,435000.0,3,50.58,2000.0,53.1363983,23.1640488
459,Bernardyńska,Kielce,0,445000.0,3,51.74,2023.0,53.1345866,23.1548541
460,Bernardyńska,Kielce,0,435000.0,3,50.58,2023.0,53.1204815,23.1242885
461,Zagnańska 90,Kielce,1,543660.0,1,34.0,2022.0,53.1304949,23.1132328
462,Solna,Kielce,3,1320000.0,4,97.46,2013.0,53.1410235,23.1372475
463,Generała Józefa Bema,Kielce,1,159900.0,1,19.53,2000.0,53.1393574,23.1393043
464,Warszawska,Kielce,6,339000.0,3,36.2,2000.0,53.1590204,23.123521
465,Barwinek,Kielce,4,269000.0,1,34.0,1983.0,53.1590204,23.123521
466,Florentyny Malskiej,Kielce,3,414000.0,3,59.2,1980.0,53.1324914,23.1000014
467,Bohaterów Warszawy,Kielce,2,420000.0,3,58.9,2000.0,53.1590204,23.123521
468,Zagórska,Kielce,0,325000.0,2,48.2,2000.0,53.1590204,23.123521
469,Artylerzystów,Kielce,2,1084900.0,4,92.31,2022.0,53.1590204,23.123521
470,Warszawska,Kielce,9,469000.0,3,56.0,2000.0,53.1590204,23.123521
471,Panoramiczna,Kielce,5,360001.0,3,46.2,1975.0,53.1590204,23.123521
472,Astronautów,Kielce,1,295000.0,2,38.59,1960.0,53.1590204,23.123521
473,Klonowa,Kielce,1,399000.0,2,45.67,2023.0,53.1590204,23.123521
474,hęcińska 25,Kielce,2,330000.0,2,48.11,1978.0,53.1590204,23.123521
475,Biskupa Mieczysława Jaworskiego,Kielce,2,429000.0,3,66.0,1981.0,53.1590204,23.123521
476,Króla Bolesława Chrobrego,Kielce,4,320000.0,2,37.0,1974.0,53.1590204,23.123521
477,Króla Kazimierza Wielkiego,Kielce,1,505000.0,2,43.47,2016.0,53.1590204,23.123521
478,Wesoła,Kielce,0,345000.0,2,43.0,2000.0,53.1590204,23.123521
479,Mieczysława Karłowicza,Kielce,1,335000.0,2,38.0,2000.0,53.1590204,23.123521
480,Daleka,Kielce,1,350000.0,3,58.95,1975.0,53.1590204,23.123521
481,Tarnowska 8,Kielce,1,420000.0,2,48.0,1975.0,53.1590204,23.123521
482,Szczygla,Kielce,8,339000.0,3,57.86,1978.0,53.1590204,23.123521
483,Fałdowa,Kielce,2,499000.0,2,52.5,2008.0,53.151369,23.1179714
484,Marii Opielińskiej,Kielce,3,379000.0,2,49.0,2016.0,53.1378967,23.1722179
485,Nowowiejska,Kielce,5,427000.0,3,48.0,1976.0,53.1186207,23.1033406
486,Florentyny Malskiej,Kielce,3,419000.0,3,60.0,1984.0,53.1304949,23.1132328
487,Tektoniczna,Kielce,3,630000.0,3,80.0,2011.0,53.1304949,23.1132328
488,Jana Kasprowicza,Kielce,2,395000.0,2,50.0,1978.0,53.1485478,23.12676
489,Bohaterów Warszawy,Kielce,2,240000.0,1,25.6,1969.0,53.110016,23.1262779
490,Klonowa 65,Kielce,3,520000.0,2,52.0,2000.0,53.1318083,23.1420024
491,Wrzosowa,Kielce,3,470000.0,2,60.0,2000.0,53.1304949,23.1132328
492,Źródłowa,Kielce,3,319000.0,2,50.0,1958.0,53.1458496,23.1875555
493,Fryderyka Chopina,Kielce,8,359000.0,2,42.6,1984.0,53.1304949,23.1132328
494,Klonowa,Kielce,4,285000.0,2,41.5,1978.0,53.1378967,23.1722179
495,Warszawska,Kielce,3,579000.0,3,60.1,2000.0,53.1304949,23.1132328
496,Nowowiejska,Kielce,5,449000.0,4,58.59,2000.0,53.1096161,23.1308661
497,Hoża,Kielce,2,265000.0,1,30.0,1974.0,53.1352399,23.1247145
498,Jana Samsonowicza,Kielce,1,549000.0,4,97.0,1960.0,53.1362024,23.165895
499,Jana Nowaka-Jeziorańskiego,Kielce,7,335000.0,2,39.0,1986.0,53.1304949,23.1132328
500,Gabrieli Zapolskiej,Kielce,0,299000.0,2,39.3,2000.0,53.1363983,23.1640488
501,Miodowa,Kielce,3,690000.0,3,101.0,2000.0,53.1324914,23.1000014
502,Klonowa,Kielce,1,729000.0,3,69.33,2018.0,53.1492765,23.1222919
503,Bohaterów Warszawy,Kielce,4,434900.0,4,60.0,1985.0,53.1337904,23.1660347
504,Biskupa Adama Naruszewicza,Kielce,0,475000.0,3,51.41,2023.0,53.1562455,23.1216826
505,Oskara Kolberga,Kielce,2,324494.0,2,36.46,2023.0,53.1304949,23.1132328
506,Jana Nowaka-Jeziorańskiego,Kielce,2,385000.0,2,48.0,2000.0,53.1204815,23.1242885
507,Klonowa,Kielce,1,379900.0,2,38.31,2023.0,53.1590204,23.123521
508,Wojska Polskiego,Kielce,1,869900.0,4,70.65,2023.0,53.1590204,23.123521
509,Klonowa,Kielce,1,389900.0,2,41.21,2023.0,53.1424455,23.1100111
510,Stefana Okrzei,Kielce,1,630000.0,2,56.23,2021.0,53.1427001,23.212182
511,Piekoszowska,Kielce,1,278000.0,1,36.0,2000.0,53.1394019,23.1642758
512,Zgoda,Kielce,1,299000.0,2,43.9,2000.0,53.1319521,23.1367246
513,Złota,Kielce,1,350000.0,2,72.0,1959.0,53.1089578,23.1143185
514,Warszawska,Kielce,1,284000.0,2,33.0,1965.0,53.1590321,23.2206007
515,Mała,Kielce,1,450000.0,3,100.0,1978.0,53.1185878,23.2101479
516,Edmunda Massalskiego,Kielce,4,395000.0,3,63.3,1992.0,53.1437076,23.1204061
517,Stefana Okrzei,Kielce,0,599632.0,4,68.14,2022.0,53.1486614,23.0909447
518,Mieczysława Karłowicza,Kielce,3,315000.0,3,50.0,2000.0,53.120333,23.1375098
519,Leopolda Staffa,Kielce,3,329000.0,2,47.3,1975.0,53.1253283,23.137472
520,Kwarciana,Kielce,2,630000.0,3,67.3,2017.0,53.1253283,23.137472
521,Jana Chryzostoma Paska,Kielce,3,470000.0,3,60.0,2000.0,53.1427001,23.212182
522,Częstochowska,Kielce,0,390000.0,3,83.5,2000.0,53.1427001,23.212182
523,Zagórska,Kielce,1,275000.0,2,35.0,1965.0,53.1165921,23.1445376
524,Zagórska,Kielce,2,193500.0,1,26.0,1965.0,53.1304949,23.1132328
525,Winnicka,Kielce,3,304900.0,2,51.4,1960.0,53.1301819,23.0907497
526,Szkolna,Kielce,0,235000.0,1,26.9,1974.0,53.1516981,23.0932444
527,Kazimierza Kaznowskiego,Kielce,5,519000.0,2,51.0,2013.0,53.120333,23.1375098
528,Mazurska,Kielce,3,449000.0,3,54.8,1970.0,53.1487303,23.1587579
529,Jagiellońska,Kielce,3,325000.0,2,40.0,1964.0,53.1161317,23.1891356
530,Mariana Raciborskiego,Kielce,3,430000.0,3,63.5,1998.0,53.1362024,23.165895
531,Zagórska,Kielce,9,382000.0,3,60.0,1968.0,53.1304949,23.1132328
532,Romualda Mielczarskiego,Kielce,2,200000.0,3,41.0,2000.0,53.1048818,23.1248059
533,Daleka,Kielce,1,350000.0,3,60.0,2000.0,53.1304949,23.1132328
534,Artylerzystów,Kielce,0,574566.0,3,66.88,2000.0,53.3772655,14.6398285
535,Turystyczna,Kielce,0,510928.0,3,58.06,2000.0,53.3826191,14.6597081
536,Generała Tadeusza Kościuszki,Kielce,0,849000.0,4,105.0,1995.0,53.4443113,14.5442641
537,Artylerzystów,Kielce,0,778750.0,3,87.55,2000.0,53.4028033,14.6916132
538,Turystyczna,Kielce,0,422138.0,3,50.86,2000.0,53.4438193,14.5003821
539,Warszawska,Kielce,7,289000.0,1,31.1,1980.0,53.4624742,14.5551276
540,Prezydenta Lecha Kaczyńskiego,Kielce,3,277970.0,1,25.27,2024.0,53.4256459,14.5394487
541,Artylerzystów,Kielce,0,776970.0,3,87.37,2000.0,53.426106,14.5445164
542,Klonowa,Kielce,2,589000.0,2,60.29,2009.0,53.4769129,14.6011044
543,Nowowiejska,Kielce,5,449000.0,4,58.59,1980.0,53.4222319,14.5408458
544,Dewońska,Kielce,3,425000.0,2,55.0,1992.0,53.3587957,14.745031
545,Artylerzystów,Kielce,0,778839.0,3,66.89,2000.0,53.3579738,14.5993566
546,Turystyczna,Kielce,1,452970.0,3,50.33,2000.0,53.4137153,14.5427971
547,Podklasztorna,Kielce,0,777000.0,3,89.07,2020.0,53.4297693,14.5324408
548,Artylerzystów,Kielce,1,705058.0,4,79.33,2000.0,53.4961953,14.5914688
549,Warszawska,Kielce,2,505992.0,3,58.16,2000.0,53.4464062,14.551315
550,Artylerzystów,Kielce,0,780085.0,3,87.53,2000.0,53.4864851,14.6110947
551,Turystyczna,Kielce,0,448712.0,3,50.99,2000.0,53.4732953,14.5450882
552,Warszawska,Kielce,2,474320.0,2,53.9,2000.0,53.4532839,14.5552644
553,Jana Nowaka-Jeziorańskiego,Kielce,4,398000.0,3,58.3,2000.0,53.4592323,14.5806215
554,Turystyczna,Kielce,3,399000.0,2,41.82,2023.0,53.4364939,14.5720258
555,Triasowa,Kielce,2,610000.0,3,71.9,2010.0,53.3818603,14.6526665
556,Sylwestra Kowalczewskiego,Kielce,2,445000.0,3,64.8,1990.0,53.429508,14.5053761
557,Tektoniczna,Kielce,0,509000.0,2,55.0,2011.0,53.4662432,14.592954
558,Artylerzystów,Kielce,0,778839.0,3,87.44,2000.0,53.4906587,14.5864656
559,Warszawska,Kielce,1,500176.0,3,58.16,2000.0,53.4801402,14.529611
560,Kalcytowa,Kielce,1,389000.0,3,54.39,2000.0,53.4353424,14.5703008
561,Chęcińska,Kielce,0,230000.0,1,27.0,2000.0,53.4455407,14.5479407
562,Artylerzystów,Kielce,0,797262.0,4,89.45,2000.0,53.4256002,14.5377766
563,Warszawska,Kielce,1,468930.0,2,53.9,2000.0,53.4216217,14.533298
564,Starodomaszowska,Kielce,4,520000.0,2,57.7,2016.0,53.4884917,14.5784094
565,Warszawska,Kielce,0,494360.0,3,58.16,2000.0,53.3655476,14.5966531
566,Warszawska,Kielce,5,553146.0,3,63.58,2000.0,53.470498,14.5686271
567,Zagórska,Kielce,9,369000.0,3,60.0,2000.0,53.4385645,14.5529628
568,Dewońska,Kielce,3,525000.0,2,49.0,1990.0,53.4347001,14.5027434
569,Sabinówek,Kielce,0,655000.0,3,73.44,2010.0,53.459011,14.5308705
570,Jagiellońska,Kielce,0,287000.0,2,46.74,1959.0,53.3655476,14.5966531
571,Kryształowa,Kielce,2,475000.0,3,62.95,1983.0,53.3665496,14.6646884
572,Warszawska,Kielce,5,548730.0,3,60.97,2000.0,53.369758,14.6474227
573,Górna,Kielce,6,654146.0,3,69.59,2023.0,53.4307505,14.5474261
574,Fryderyka Chopina,Kielce,4,268000.0,3,45.2,2000.0,53.4598555,14.5279013
