id,address,city,floor,price,rooms,sq,year
3378,Obywatelska,Łódź,0,240550.0,1,283.0,2025
3379,Obywatelska,Łódź,0,218450.0,1,257.0,2025
3380,Ogrodowa,Łódź,2,287113.0,1,2874.0,2022
3381,Zjednoczenia,Łódź,0,395000.0,2,4942.0,2020
3382,Ignacego Paderewskiego,Łódź,1,296000.0,2,37.0,1974
3383,Ignacego Paderewskiego,Łódź,4,418000.0,2,44.0,1970
3384,Liściasta,Łódź,0,375619.0,2,5023.0,
3385,Andrzeja Radka,Łódź,1,263000.0,2,3746.0,1970
3386,Pienista,Łódź,1,729000.0,3,7179.0,2022
3387,Tadeusza Gajcego,Łódź,1,739000.0,4,8697.0,2022
3388,Podhalańska,Łódź,2,375000.0,3,47.0,
3389,Solna,Łódź,4,350000.0,2,46.0,
3390,Łukowa,Łódź,0,450000.0,2,43.0,2007
3391,Obywatelska,Łódź,0,216750.0,1,255.0,2025
3392,Zbiorcza 10,Łódź,2,310000.0,2,39.0,
3393,Maratońska,Łódź,3,375000.0,3,53.0,
3394,Jana Woronicza,Łódź,3,246000.0,2,4436.0,
3395,Henryka Sienkiewicza,Łódź,2,545000.0,3,10607.0,1912
3396,Sucha,Łódź,5,649000.0,2,6359.0,2021
3397,Jana Kilińskiego,Łódź,2,375830.0,2,413.0,2022
3398,Juliana Tuwima,Łódź,3,247360.0,2,4705.0,
3399,Syrenki,Łódź,2,532000.0,3,7414.0,1984
3400,Liściasta,Łódź,3,560877.0,3,7305.0,
3401,Stanisława Przybyszewskiego,Łódź,4,470000.0,2,53.0,
3402,Zbiorcza,Łódź,3,326000.0,2,5017.0,
3403,Bratysławska,Łódź,5,307500.0,3,4857.0,
3404,Wiernej Rzeki,Łódź,5,243000.0,2,38.0,1971
3405,Szymona Szymonowicza,Łódź,3,791000.0,3,1037.0,1998
3406,gen. Lucjana Żeligowskiego,Łódź,8,800000.0,3,81.0,2017
3407,Lipowa,Łódź,3,650000.0,3,160.0,1934
3408,Janusza Kusocińskiego,Łódź,2,382004.0,2,43.0,1982
3409,Walerego Wróblewskiego,Łódź,1,219000.0,1,2555.0,1930
3410,Przędzalniana,Łódź,2,392360.0,2,569.0,
3411,płk. dr. Stanisława Więckowskiego,Łódź,2,509000.0,1,509.0,2024
3412,płk. dr. Stanisława Więckowskiego,Łódź,2,618800.0,1,595.0,2024
3413,Emilii Sczanieckiej,Łódź,1,785000.0,4,116.0,1995
3414,Łowicka,Łódź,1,430000.0,2,515.0,1975
3415,Srebrzyńska 42,Łódź,4,1390000.0,4,100.0,
3416,Jana Kilińskiego,Łódź,3,397056.0,2,4224.0,2021
3417,Mahatmy Gandhiego,Łódź,2,400000.0,2,55.0,
3418,Traktorowa,Łódź,4,252000.0,2,451.0,1968
3419,Brzeska,Łódź,1,570000.0,2,50.0,
3420,Franciszkańska,Łódź,3,295000.0,2,48.0,1960
3421,Julianowska,Łódź,5,287000.0,2,47.0,1979
3422,Turoszowska,Łódź,0,311066.0,2,44.0,1973
3423,Przełajowa,Łódź,7,410000.0,3,54.0,1979
3424,Niciarniana,Łódź,4,310004.0,2,45.0,1970
3425,Lutomierska,Łódź,0,330000.0,2,45.0,1976
3426,Jana Pietrusińskiego,Łódź,4,369000.0,2,4453.0,1979
3427,płk. dr. Stanisława Więckowskiego,Łódź,1,589050.0,1,595.0,2024
3428,Drewnowska,Łódź,5,1299999.0,4,97.0,2022
3429,ks. bp. Wincentego Tymienieckiego,Łódź,3,1450000.0,3,17882.0,
3430,Gersona,Łódź,3,360000.0,2,4411.0,1965
3431,Jana Kilińskiego,Łódź,2,392832.0,2,4224.0,2021
3432,Piotrkowska,Łódź,0,1530000.0,1,38688.0,1963
3433,Mikołaja Kopernika,Łódź,3,360000.0,2,8167.0,
3434,Wólczańska,Łódź,2,310000.0,2,3173.0,2022
3435,Poznańska,Łódź,2,330000.0,2,46.0,
3436,Walerego Wróblewskiego,Łódź,3,425000.0,1,3092.0,
3437,Jana Kilińskiego,Łódź,2,458750.0,2,367.0,2024
3438,Władysława Broniewskiego,Łódź,1,245000.0,2,38.0,1965
3439,11 Listopada,Łódź,1,380000.0,3,54.0,1980
3440,Traktorowa,Łódź,1,515000.0,3,6612.0,2023
3441,Żubardzka,Łódź,0,359000.0,3,57.0,1973
3442,Wólczańska,Łódź,2,1485840.0,5,1208.0,2023
3443,Ogniskowa,Łódź,4,230000.0,2,406.0,1985
3444,Osiedlowa,Łódź,4,335000.0,2,57.0,1970
3445,Wodna,Łódź,2,417000.0,3,6432.0,
3446,Beli Bartoka,Łódź,10,369000.0,2,55.0,1980
3447,Wólczańska,Łódź,2,1271592.0,4,10092.0,2023
3448,Wólczańska,Łódź,0,933790.0,3,7765.0,2023
3449,Rudzka,Łódź,1,443000.0,3,5688.0,2022
3450,Juliana Tuwima,Łódź,3,1090000.0,2,8569.0,1930
3451,Białostocka,Łódź,1,470000.0,3,5737.0,1994
3452,Sąsiedzka,Łódź,1,709000.0,3,676.0,2022
3453,Wólczańska,Łódź,1,310000.0,2,3192.0,2022
3454,Piotrkowska 44,Łódź,1,723764.0,2,7867.0,
3455,Andrzeja Niemojewskiego,Łódź,4,369000.0,3,6196.0,1980
3456,ks. bp. Wincentego Tymienieckiego,Łódź,1,999000.0,4,12902.0,
3457,Skalna,Łódź,1,294000.0,3,456.0,1940
3458,Bratysławska,Łódź,7,289000.0,2,43.0,1982
3459,Stefana Jaracza,Łódź,2,380000.0,2,5311.0,
3460,Mikołaja Kopernika,Łódź,6,396120.0,1,3301.0,2022
3461,kpt. Pilota Franciszka Żwirki,Łódź,2,770000.0,3,134.0,
3462,Obywatelska,Łódź,3,283360.0,2,3644.0,1960
3463,płk. dr. Stanisława Więckowskiego,Łódź,4,636650.0,1,595.0,2024
3464,Skalna,Łódź,1,294000.0,2,456.0,1940
3465,płk. dr. Stanisława Więckowskiego,Łódź,4,544630.0,2,509.0,2024
3466,dr. Stefana Kopcińskiego,Łódź,5,690000.0,3,10036.0,1996
3467,płk. dr. Stanisława Więckowskiego,Łódź,3,514985.0,2,4055.0,2024
3468,Poznańska,Łódź,0,810000.0,3,8373.0,1912
3469,Srebrzyńska,Łódź,4,319790.0,1,283.0,2025
3470,Liściasta,Łódź,3,604796.0,3,7877.0,
3471,Maćka z Bogdańca,Łódź,0,459000.0,1,592.0,2005
3472,Władysława Umińskiego,Łódź,3,309000.0,2,45.0,
3473,Liściasta,Łódź,0,464608.0,3,6213.0,
3474,Dzwonowa,Łódź,1,456846.0,2,5857.0,
3475,ks. bp. Wincentego Tymienieckiego,Łódź,0,563310.0,3,569.0,2022
3476,ks. bp. Wincentego Tymienieckiego,Łódź,0,451044.0,2,4488.0,2022
3477,płk. dr. Stanisława Więckowskiego,Łódź,3,613720.0,1,458.0,2024
3478,Adama Próchnika,Łódź,2,385000.0,2,6525.0,1920
3479,Świtezianki,Łódź,0,533360.0,3,6934.0,2023
3480,płk. dr. Stanisława Więckowskiego,Łódź,3,1002240.0,4,928.0,2024
3481,Gdańska,Łódź,3,400000.0,4,5496.0,1900
3482,Piotrkowska,Łódź,2,579000.0,3,73.0,1982
3483,Pabianicka,Łódź,0,595000.0,4,899.0,2023
3484,Graniczna,Łódź,1,720000.0,3,86.0,2007
3485,płk. dr. Stanisława Więckowskiego,Łódź,3,793520.0,3,728.0,2024
3486,Przełajowa,Łódź,7,410000.0,3,5605.0,1975
3487,Plantowa,Łódź,3,250000.0,2,45.0,1960
3488,Batalionów Chłopskich,Łódź,7,330000.0,2,491.0,1982
3489,Ignacego Paderewskiego,Łódź,4,270000.0,2,32.0,1965
3490,Ignacego Paderewskiego,Łódź,1,235000.0,1,325.0,1974
3491,płk. dr. Stanisława Więckowskiego,Łódź,3,797335.0,3,7315.0,2024
3492,Wojska Polskiego,Łódź,0,297000.0,2,3718.0,
3493,Rudzka,Łódź,0,521000.0,3,6866.0,2022
3494,płk. dr. Stanisława Więckowskiego,Łódź,3,594715.0,2,4915.0,2024
3495,Winna,Łódź,5,320000.0,2,43.0,
3496,Lniana,Łódź,0,370000.0,2,4483.0,1975
3497,Liściasta,Łódź,1,361636.0,2,4836.0,
3498,Henryka Sienkiewicza,Łódź,4,530000.0,5,7336.0,1913
3499,Cmentarna,Łódź,2,630000.0,3,6478.0,2011
3500,Liściasta,Łódź,1,368590.0,2,4929.0,
3501,Piaseczna,Łódź,0,319000.0,3,63.0,
3502,Wschodnia,Łódź,3,469000.0,2,5514.0,
3503,Zbaraska,Łódź,4,244000.0,2,365.0,
3504,Liściasta,Łódź,1,375619.0,2,5023.0,
3505,Jana Kilińskiego,Łódź,2,899000.0,3,65.0,2017
3506,ks. bp. Wincentego Tymienieckiego,Łódź,4,850000.0,2,77.0,2012
3507,Maratońska,Łódź,2,305000.0,2,4242.0,1976
3508,Liściasta,Łódź,2,464608.0,3,6213.0,
3509,Piotrkowska,Łódź,1,480000.0,2,473.0,1930
3510,Marysińska,Łódź,1,389000.0,2,4109.0,2010
3511,Górnicza,Łódź,5,829000.0,3,7363.0,2018
3512,ks. bp. Wincentego Tymienieckiego,Łódź,2,662472.0,1,6134.0,2016
3513,Skrzydlata,Łódź,1,1040270.0,3,9457.0,2023
3514,Skrzydlata,Łódź,0,1029930.0,4,9363.0,2023
3515,Skrzydlata,Łódź,1,745360.0,3,6776.0,2023
3516,Skrzydlata,Łódź,0,638880.0,3,5808.0,2023
3517,Rewolucji 1905 r.,Łódź,1,285000.0,2,543.0,1905
3518,Liściasta,Łódź,1,336285.0,2,4497.0,
3519,Mikołaja Kopernika,Łódź,3,360000.0,4,8167.0,
3520,Jana Kilińskiego,Łódź,1,737000.0,3,6936.0,2021
3521,Adama Próchnika,Łódź,0,310000.0,2,5274.0,1905
3522,Juliana Tuwima,Łódź,1,527000.0,1,2833.0,2022
3523,Juliana Tuwima,Łódź,2,567600.0,2,346.0,2022
3524,Marysińska,Łódź,0,350000.0,2,475.0,1975
3525,Aleksandrowska,Łódź,4,299000.0,2,45.0,1970
3526,Biegunowa,Łódź,1,492900.0,3,57.0,2023
3527,Mikołaja Kopernika,Łódź,4,491834.0,3,5719.0,2022
3528,Mikołaja Kopernika,Łódź,4,363330.0,2,4037.0,2022
3529,Mikołaja Kopernika,Łódź,1,551160.0,3,6124.0,2022
3530,ks. bp. Wincentego Tymienieckiego,Łódź,5,489753.0,2,5049.0,2016
3531,Bedricha Smetany,Łódź,4,345000.0,3,6114.0,1979
3532,płk. dr. Stanisława Więckowskiego,Łódź,2,449000.0,3,8069.0,1900
3533,Walerego Wróblewskiego,Łódź,2,195000.0,1,2047.0,
3534,Walerego Wróblewskiego,Łódź,3,325000.0,2,2205.0,
3535,Rudzka,Łódź,0,535000.0,3,7051.0,2022
3536,Jana Kochanowskiego,Łódź,4,665000.0,4,9064.0,1996
3537,Wólczańska,Łódź,0,300090.0,1,4287.0,1930
3538,Wólczańska,Łódź,0,205520.0,1,2936.0,1930
3539,Bratysławska,Łódź,7,295000.0,2,42.0,1975
3540,Romanowska,Łódź,2,475000.0,3,6715.0,2004
3541,Jana Kilińskiego,Łódź,5,307500.0,1,3075.0,2021
3542,Drewnowska,Łódź,1,340000.0,3,5364.0,
3543,Ignacego Paderewskiego,Łódź,4,229000.0,2,3209.0,
3544,gen. Jarosława Dąbrowskiego,Łódź,7,280000.0,2,39.0,1975
3545,Juliana Tuwima,Łódź,1,650000.0,4,90.0,1912
3546,Marysińska,Łódź,3,569000.0,3,6226.0,1956
3547,Stanisława Przybyszewskiego,Łódź,1,279000.0,2,475.0,1950
3548,Augustów,Łódź,1,452931.0,3,5457.0,2024
3549,Marii Konopnickiej,Łódź,2,1000000.0,4,16161.0,2005
3550,Piotrkowska,Łódź,1,659000.0,3,9472.0,
3551,Augustów,Łódź,7,873040.0,4,10913.0,2024
3552,płk. dr. Stanisława Więckowskiego,Łódź,1,402600.0,1,33.0,2024
3553,Podhalańska,Łódź,3,275000.0,2,36.0,
3554,Armii Krajowej,Łódź,4,300000.0,2,425.0,1977
3555,Jana Kilińskiego,Łódź,3,189900.0,1,27.0,1900
3556,Wspólna,Łódź,1,450000.0,3,55.0,1975
3557,Grażyny,Łódź,0,535000.0,3,703.0,2000
3558,gen. Józefa Sułkowskiego,Łódź,1,280000.0,1,3797.0,
3559,Łagiewnicka,Łódź,1,410000.0,5,11505.0,
3560,Obywatelska,Łódź,3,330000.0,2,5567.0,1955
3561,gen. Stefana Grota-Roweckiego,Łódź,1,467161.0,2,4918.0,2023
3562,płk. dr. Stanisława Więckowskiego,Łódź,3,624750.0,1,595.0,2024
3563,Hyrna,Łódź,0,319000.0,2,385.0,
3564,płk. dr. Stanisława Więckowskiego,Łódź,3,534450.0,2,509.0,2024
3565,Świtezianki,Łódź,0,533360.0,3,6934.0,2023
3566,Piotrkowska,Łódź,2,450000.0,3,655.0,1980
3567,Piotrkowska,Łódź,2,670000.0,3,96.0,
3568,Traktorowa,Łódź,4,245000.0,2,4513.0,1968
3569,Królewska,Łódź,8,500500.0,2,455.0,2002
3570,Walerego Wróblewskiego,Łódź,3,450000.0,2,3157.0,
3571,Marysińska,Łódź,4,389000.0,2,47.0,
3572,Lipowa,Łódź,0,349000.0,2,4686.0,1950
3573,płk. dr. Stanisława Więckowskiego,Łódź,2,474435.0,2,4055.0,2024
3574,Nowomiejska,Łódź,2,499000.0,4,12834.0,1864
3575,Traktorowa,Łódź,3,355000.0,2,45.0,
3576,Gdyńska,Łódź,4,244500.0,2,37.0,1970
3577,płk. dr. Stanisława Więckowskiego,Łódź,2,604560.0,1,458.0,2024
3578,Legionów,Łódź,2,795000.0,5,9067.0,2021
3579,płk. dr. Stanisława Więckowskiego,Łódź,2,502920.0,1,381.0,2024
3580,płk. dr. Stanisława Więckowskiego,Łódź,2,992960.0,4,928.0,2024
3581,płk. dr. Stanisława Więckowskiego,Łódź,2,608290.0,2,5155.0,2024
3582,Jana Kilińskiego,Łódź,3,430000.0,4,85.0,1920
3583,Stefana Żeromskiego,Łódź,2,365000.0,2,62.0,1950
3584,Kogucia,Łódź,2,1195000.0,5,1355.0,
3585,Adama Próchnika,Łódź,1,442500.0,4,835.0,1900
3586,Maratońska,Łódź,0,345000.0,2,424.0,1960
3587,Stefana Jaracza,Łódź,2,720000.0,4,13634.0,1936
3588,Edwarda,Łódź,1,335000.0,2,41.0,2000
3589,Piotrkowska,Łódź,1,459000.0,3,667.0,
3590,H. Berlińskiego,Łódź,3,350000.0,2,6404.0,1910
3591,Stanisława Czernika,Łódź,2,399000.0,3,62.0,1978
3592,Wólczańska,Łódź,3,189000.0,1,27.0,1930
3593,Elżbiety Łokietkówny,Łódź,2,551000.0,2,5099.0,17
3594,Stefana Okrzei,Łódź,7,240000.0,2,3733.0,
3595,Beczkowa,Łódź,3,699000.0,3,933.0,2004
3596,Żurawia,Łódź,9,750000.0,4,10053.0,1993
3597,Przedświt,Łódź,2,250000.0,1,35.0,
3598,Urzędnicza,Łódź,2,140000.0,1,3982.0,1960
3599,Kolumny,Łódź,0,430000.0,2,53.0,
3600,Zarzewska,Łódź,4,25000.0,2,45.0,
3601,Juliana Tuwima,Łódź,5,349360.0,2,5256.0,
3602,Romualda Mielczarskiego,Łódź,2,374900.0,2,4072.0,1910
3603,kpt. Pilota Franciszka Żwirki,Łódź,2,850000.0,3,134.0,1890
3604,Pienista,Łódź,0,601042.0,4,8191.0,2022
3605,Obywatelska,Łódź,0,216750.0,1,255.0,2025
3606,Piotrkowska,Łódź,1,599000.0,3,8271.0,
3607,kpt. Stefana Pogonowskiego,Łódź,2,338055.0,2,3635.0,2024
3608,Nawrot,Łódź,7,1040000.0,4,10767.0,2005
3609,Liściasta,Łódź,1,369000.0,3,498.0,2023
3610,Kowieńska 10,Łódź,0,205000.0,1,138.0,1930
3611,Milionowa,Łódź,4,431190.0,1,3194.0,2020
3612,Rudzka,Łódź,1,499000.0,3,6484.0,2022
3613,Milionowa,Łódź,2,465000.0,2,3483.0,2020
3614,Piotrkowska,Łódź,3,333213.0,1,3057.0,2024
3615,Jana Kilińskiego,Łódź,5,291924.0,1,2862.0,2021
3616,Pustynna,Łódź,0,145000.0,1,32.0,
3617,Sanocka,Łódź,0,1600000.0,5,18011.0,1995
3618,Emilii Sczanieckiej,Łódź,2,699000.0,5,12801.0,
3619,Stefana Okrzei,Łódź,2,450000.0,3,63.0,1956
3620,św. Teresy od Dzieciątka Jezus,Łódź,4,1309900.0,4,927.0,2024
3621,dr. Tytusa Chałubińskiego,Łódź,1,270000.0,2,46.0,1990
3622,ks. bp. Wincentego Tymienieckiego,Łódź,1,678000.0,3,646.0,2009
3623,Gdańska,Łódź,3,900000.0,4,15674.0,1915
3624,Rojna,Łódź,0,238000.0,2,4496.0,
3625,Janusza Kusocińskiego,Łódź,4,420000.0,4,6358.0,
3626,Powstańców Śląskich,Łódź,1,295000.0,2,465.0,1995
3627,Budowlana,Łódź,4,295000.0,2,51.0,1982
3628,Strycharska,Łódź,0,389900.0,3,5664.0,1985
3629,Piotrkowska,Łódź,6,515652.0,3,5316.0,2023
3630,Wielkopolska,Łódź,2,500000.0,4,78.0,1985
3631,kpt. Stefana Pogonowskiego,Łódź,0,559000.0,2,4274.0,2021
3632,Wygodna,Łódź,1,340000.0,2,4346.0,1985
3633,Sokola,Łódź,2,344000.0,2,56.0,1970
3634,Brzezińska,Łódź,0,550000.0,4,8523.0,2023
3635,Milionowa,Łódź,1,407565.0,1,3019.0,2020
3636,Mahatmy Gandhiego,Łódź,2,285000.0,2,463.0,1960
3637,ks. Hugona Kołłątaja,Łódź,2,370000.0,2,5742.0,1935
3638,Lniana,Łódź,7,342000.0,3,57.0,1970
3639,Radwańska,Łódź,1,1550000.0,3,12416.0,
3640,Karolewska,Łódź,5,549000.0,3,59.0,2010
3641,Smutna,Łódź,1,250000.0,3,4565.0,1980
3642,Wyższa,Łódź,1,325000.0,3,47.0,1983
3643,Warszawska,Łódź,0,749000.0,4,93.0,2002
3644,dr. Władysława Biegańskiego,Łódź,1,1090000.0,3,7307.0,2021
3645,ks. Jerzego Popiełuszki,Łódź,4,365360.0,3,5297.0,
3646,Juliana Ursyna Niemcewicza,Łódź,0,399000.0,2,5144.0,
3647,Rentowna,Łódź,1,400000.0,3,73.0,
3648,Piotrkowska,Łódź,0,440000.0,3,80.0,1930
3649,Wioślarska,Łódź,0,205000.0,1,27.0,
3650,Lipowa,Łódź,1,410000.0,2,6104.0,1960
3651,Juliana Tuwima,Łódź,1,650000.0,4,90.0,
3652,Górnicza,Łódź,4,369000.0,3,5214.0,
3653,Traktorowa,Łódź,4,250000.0,2,37.0,1971
3654,Konstytucyjna,Łódź,2,285000.0,2,45.0,1960
3655,Podchorążych,Łódź,3,730000.0,3,87.0,
3656,Traktorowa 20,Łódź,3,581000.0,4,831.0,2014
3657,Stefana Żeromskiego,Łódź,2,1500000.0,5,18651.0,1919
3658,Zgierska,Łódź,1,180000.0,1,1624.0,1913
3659,Skalna,Łódź,1,270000.0,3,46.0,1960
3660,Kosynierów Gdyńskich,Łódź,3,660000.0,3,86.0,
3661,Fryderyka Chopina,Łódź,2,369000.0,3,53.0,1976
3662,Henryka Sienkiewicza,Łódź,6,390000.0,3,60.0,1979
3663,Srebrzyńska,Łódź,2,382000.0,2,388.0,1930
3664,Górska,Łódź,1,210000.0,2,33.0,1950
3665,Strykowska,Łódź,3,350000.0,1,3864.0,2021
3666,Falista,Łódź,2,1125000.0,4,116.0,2020
3667,"Organizacji ""Wolność i Niezawisłość""",Łódź,3,277000.0,2,3289.0,1963
3668,Omłotowa,Łódź,0,399000.0,4,6657.0,1965
3669,Karolewska,Łódź,4,625000.0,3,773.0,2010
3670,"mjr. Jana Piwnika ""Ponurego""",Łódź,1,260000.0,1,22.0,1993
3671,Narutowicza,Łódź,2,540000.0,4,71.0,1980
3672,Romualda Mielczarskiego,Łódź,2,132000.0,1,157.0,1910
3673,Dachowa,Łódź,0,217500.0,1,29.0,1940
3674,Przemysłowa,Łódź,3,310000.0,2,399.0,1961
3675,Hufcowa,Łódź,5,325000.0,2,4242.0,
3676,Maratońska,Łódź,4,622455.0,4,7323.0,2024
3677,Sebastiana Felsztyńskiego,Łódź,6,675702.0,4,7857.0,2022
3678,Marysińska,Łódź,4,341900.0,3,57.0,1980
3679,Senatorska,Łódź,1,338000.0,2,3704.0,2022
3680,Mikołaja Kopernika,Łódź,0,1199000.0,4,99.0,2010
3681,Edwarda Abramowskiego,Łódź,4,340000.0,2,341.0,1961
3682,Murarska,Łódź,4,370000.0,3,5098.0,1975
3683,gen. Stefana Grota-Roweckiego,Łódź,1,610810.0,4,7186.0,2023
3684,Podgórna,Łódź,4,295000.0,3,5729.0,1978
3685,Piotrkowska,Łódź,4,349000.0,2,5158.0,1980
3686,Stanisława Przybyszewskiego,Łódź,3,964290.0,7,12347.0,2021
3687,Zakładowa,Łódź,6,440000.0,3,629.0,1988
3688,Jaskółcza,Łódź,1,999000.0,6,12167.0,2022
3689,Przemysłowa,Łódź,0,335000.0,2,422.0,1965
3690,Jana Kilińskiego,Łódź,3,382509.0,1,4113.0,2021
3691,Piotrkowska,Łódź,2,890000.0,4,9845.0,1936
3692,Jana Kilińskiego,Łódź,3,289872.0,1,2928.0,2021
3693,dr. Stefana Kopcińskiego,Łódź,5,880360.0,6,124.0,1996
3694,Jana Kilińskiego,Łódź,2,720000.0,5,11105.0,
3695,Pienista,Łódź,1,929720.0,4,8452.0,2010
3696,Podhalańska,Łódź,2,375000.0,3,47.0,
3697,płk. dr. Stanisława Więckowskiego,Łódź,2,786240.0,3,728.0,2024
3698,płk. dr. Stanisława Więckowskiego,Łódź,2,790020.0,3,7315.0,2024
3699,płk. dr. Stanisława Więckowskiego,Łódź,2,584885.0,2,4915.0,2024
3700,Wici,Łódź,2,296347.0,2,4513.0,1970
3701,Tramwajowa,Łódź,1,1100000.0,4,862.0,2020
3702,płk. dr. Stanisława Więckowskiego,Łódź,1,595400.0,2,458.0,2024
3703,Wodna,Łódź,1,899000.0,4,116.0,2010
3704,płk. dr. Stanisława Więckowskiego,Łódź,1,487680.0,1,381.0,2024
3705,Lutomierska,Łódź,2,139000.0,2,25.0,1940
3706,Lutomierska,Łódź,2,148000.0,2,32.0,1940
3707,płk. dr. Stanisława Więckowskiego,Łódź,1,592825.0,2,5155.0,2024
3708,Radwańska,Łódź,2,975000.0,3,108.0,1938
3709,Kosmonautów,Łódź,4,367000.0,3,5361.0,1968
3710,Pomorska,Łódź,4,420000.0,4,5517.0,
3711,Drewnowska,Łódź,0,213000.0,1,377.0,1970
3712,Milionowa,Łódź,3,559000.0,2,447.0,2022
3713,Sanocka,Łódź,1,275116.0,1,2524.0,
3714,Rudzka,Łódź,1,322000.0,2,4113.0,2022
3715,Rudzka,Łódź,2,497000.0,3,6457.0,2022
3716,Jana Kilińskiego,Łódź,2,378396.0,1,4113.0,2021
3717,gen. Kazimierza Pułaskiego,Łódź,7,329000.0,2,383.0,
3718,Jana Kilińskiego,Łódź,2,286944.0,1,2928.0,2022
3719,Stefana Jaracza,Łódź,1,289000.0,2,5208.0,
3720,Widzewska,Łódź,0,360000.0,2,4882.0,2013
3721,Aleksandra Zelwerowicza,Łódź,0,749000.0,4,92.0,1966
3722,Romanowska,Łódź,1,535000.0,3,718.0,2000
3723,Piotrkowska,Łódź,4,420000.0,2,59.0,1959
3724,ks. bp. Wincentego Tymienieckiego,Łódź,5,433965.0,1,4133.0,2020
3725,dr. Stefana Kopcińskiego,Łódź,3,360000.0,2,6076.0,1920
3726,Juliana Tuwima,Łódź,1,545000.0,2,9007.0,1912
3727,płk. dr. Stanisława Więckowskiego,Łódź,1,771680.0,3,728.0,2024
3728,Kresowa,Łódź,0,506000.0,3,46.0,2014
3729,płk. dr. Stanisława Więckowskiego,Łódź,1,775390.0,3,7315.0,2024
3730,Piotrkowska,Łódź,4,1100000.0,5,119.0,
3731,Piotra Czajkowskiego,Łódź,10,450000.0,2,47.0,1978
3732,Hipoteczna,Łódź,1,318000.0,2,526.0,1960
3733,Henryka Sienkiewicza,Łódź,3,599000.0,7,10008.0,
3734,Polskiej Organizacji Wojskowej,Łódź,3,690000.0,2,10385.0,
3735,Dzwonowa,Łódź,0,452221.0,2,5873.0,
3736,Wdzięczna,Łódź,0,387000.0,3,6745.0,1981
3737,Piotrkowska,Łódź,2,1200000.0,3,92.0,
3738,Kornela Makuszyńskiego,Łódź,1,320000.0,2,3972.0,1964
3739,Armii Krajowej,Łódź,4,300000.0,2,4242.0,1998
3740,płk. dr. Stanisława Więckowskiego,Łódź,1,285000.0,2,4965.0,194
3741,Jana Kilińskiego,Łódź,1,374192.0,1,4112.0,2021
3742,Stanisława Przybyszewskiego,Łódź,4,197000.0,1,851.0,1910
3743,Legionów,Łódź,3,320000.0,1,39.0,1970
3744,Marcina Kasprzaka,Łódź,3,260000.0,1,387.0,1960
3745,Narutowicza,Łódź,0,560000.0,3,6091.0,
3746,Piotrkowska,Łódź,2,680000.0,3,871.0,1900
3747,Świtezianki,Łódź,1,450000.0,3,626.0,1989
3748,Lokatorska,Łódź,3,449000.0,3,8051.0,1935
3749,Konstantego Ciołkowskiego,Łódź,7,345000.0,2,4895.0,1977
3750,Stefana Jaracza,Łódź,0,219000.0,1,37.0,
3751,Rentowna,Łódź,3,599999.0,4,99.0,1992
3752,Henryka Wieniawskiego,Łódź,0,480000.0,2,4268.0,2022
3753,Gwiazdowa,Łódź,1,320000.0,2,37.0,
3754,Dzwonowa,Łódź,2,399084.0,2,4751.0,
3755,Pilota Stanisława Wigury,Łódź,5,240000.0,1,29.0,2022
3756,Traktorowa,Łódź,2,585000.0,3,6961.0,2017
3757,Milionowa,Łódź,5,588000.0,2,5914.0,2022
3758,Milionowa,Łódź,5,466000.0,2,476.0,2022
3759,Jana Kilińskiego,Łódź,2,370000.0,1,24.0,1890
3760,Dzwonowa,Łódź,2,399084.0,2,4751.0,
3761,Dzwonowa,Łódź,2,397320.0,2,473.0,
3762,Dzwonowa,Łódź,1,450640.0,2,5633.0,
3763,Dzwonowa,Łódź,1,395661.0,2,4767.0,
3764,Dzwonowa,Łódź,1,385452.0,2,4644.0,
3765,Dzwonowa,Łódź,2,388248.0,2,4622.0,
3766,Dzwonowa,Łódź,1,393918.0,2,4746.0,
3767,Dzwonowa,Łódź,1,401554.0,2,4838.0,
3768,Dzwonowa,Łódź,1,395661.0,2,4767.0,
3769,Dzwonowa,Łódź,2,455058.0,2,5618.0,
3770,Dzwonowa,Łódź,2,461518.0,2,5842.0,
3771,Dzwonowa,Łódź,1,388025.0,2,4675.0,
3772,Dzwonowa,Łódź,2,397320.0,2,473.0,
3773,Dzwonowa,Łódź,2,391356.0,2,4659.0,
3774,Dzwonowa,Łódź,2,445280.0,2,5566.0,
3775,Dzwonowa,Łódź,2,386568.0,2,4602.0,
3776,Dzwonowa,Łódź,1,385603.0,2,4618.0,
3777,Dzwonowa,Łódź,1,441610.0,2,559.0,
3778,Kurczaki,Łódź,3,320000.0,2,4286.0,2001
3779,gen. Kazimierza Pułaskiego,Łódź,8,365750.0,3,571.0,1972
3780,Płocka,Łódź,3,465310.0,2,589.0,2022
3781,płk. dr. Stanisława Więckowskiego,Łódź,3,365000.0,2,6325.0,1920
3782,Srebrzyńska 42,Łódź,5,1455000.0,4,112.0,
3783,Leopolda Staffa,Łódź,3,244000.0,2,3652.0,
3784,Uniejowska,Łódź,1,299000.0,2,451.0,1980
3785,Sąsiedzka,Łódź,6,1320000.0,4,101.0,
3786,Zbożowa,Łódź,4,390000.0,3,6014.0,1975
3787,"por. Bronisława Skury-Skoczyńskiego ""Robotnika""",Łódź,4,308000.0,2,4739.0,1956
3788,Jana Kilińskiego,Łódź,1,427000.0,3,939.0,
